,listing_url,last_scraped,source,name,description,neighborhood_overview,picture_url,host_url,host_name,host_since,host_location,host_about,host_response_time,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,property_type,room_type,bathrooms_text,amenities,price,has_availability,calendar_last_scraped,first_review,last_review,instant_bookable,id,scrape_id,host_id,host_response_rate,host_acceptance_rate,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
16934,https://www.airbnb.com/rooms/626030751286540949,29/03/23,city scrape,R1A1 MEN Room on the Rooftop Zona Rosa/Embasy,"For men only. Small Room 6m2 with 1 soft and comfortable single bed with free Wi-Fi one block from Zona Rosa and 2 blocks from the US Embassy<br /><br /><b>The space</b><br />The room is on the roof of the building, it is a covered roof but to access the bathroom and the kitchen you go outdoors, it is an adapted roof but it is not insulated from heat, cold or rain even so inside the room is comfortable considering it is a rooftop room.<br /><br />🔵 Private Rooftop Room and Shared Common Areas<br /><br /><b>Other things to note</b><br />Ideal if you are young, you come on a trip and you are just looking for a space to rest at a good price with an excellent location close to most of the areas of interest in Mexico City, the building is very quiet and peaceful<br /><br />Shared bathroom and kitchen with another similar room",sin informacion,https://a0.muscache.com/pictures/miso/Hosting-626030751286540949/original/4be1ffec-5e07-4ac5-8e08-d2f1e5caf176.jpeg,https://www.airbnb.com/users/show/66387078,Iker,08/04/16,sin informacion,sin informacion,within an hour,t,https://a0.muscache.com/im/pictures/user/56ade75c-71ce-4e40-a92f-13a22806b918.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/56ade75c-71ce-4e40-a92f-13a22806b918.jpg?aki_policy=profile_x_medium,Colonia Cuauhtémoc,"['email', 'phone']",t,t,sin informacion,Cuauhtémoc,Private room,Private room,1 shared bath,"[""Ethernet connection"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Dining table"", ""Dedicated workspace"", ""Essentials"", ""Extra pillows and blankets"", ""Iron"", ""Microwave"", ""Hot water"", ""Lock on bedroom door"", ""Stove"", ""Pocket wifi"", ""Hair dryer"", ""Cooking basics"", ""Heating"", ""Portable fans"", ""Refrigerator"", ""Hangers"", ""Clothing storage"", ""Kitchen"", ""Freezer"", ""Self check-in"", ""Bed linens"", ""Wifi"", ""Paid parking off premises"", ""Outdoor shower"", ""Dishes and silverware"", ""Paid washer"", ""Dryer"", ""Body soap"", ""Smart lock"", ""Shampoo""]",$243.00,t,29/03/23,23/05/22,10/03/23,t,6.26031e+17,20230300000000.0,66387078,99.0,100.0,5.3,32.0,19.430712,-99.163963,1.0,1.0,1.0,1.0,20.0,1.0,2.0,20.0,25.0,1.3,21.3,27,57,87,87,17.0,17.0,1.0,4.76,4.94,4.88,4.94,4.82,4.94,4.76,4.4,0.0,0.8,0.0,1.64
16935,https://www.airbnb.com/rooms/626043554073706930,29/03/23,city scrape,R1A2 MEN Room on the Rooftop Zona Rosa/Embasy,"For MEN only. Small Room 6m2 on the rooftop (azotea) with 1 soft and comfortable single bed with free Wi-Fi one block from Zona Rosa and 2 blocks from the US Embassy<br /><br /><b>The space</b><br />The room is on the roof of the building, it is a covered roof but to access the bathroom and the kitchen you go outdoors, it is an adapted roof but it is not insulated from heat, cold or rain even so inside the room is comfortable considering it is a rooftop room.<br /><br />🔵 Private Rooftop Room and Shared Common Areas<br /><br /><b>Other things to note</b><br />Ideal if you are young, you come on a trip and you are just looking for a space to rest at a good price with an excellent location close to most of the areas of interest in Mexico City, the building is very quiet and peaceful<br /><br />Shared bathroom and kitchen with another similar room",sin informacion,https://a0.muscache.com/pictures/miso/Hosting-626043554073706930/original/53fc2f72-23df-413b-a78e-bfe3500462bd.jpeg,https://www.airbnb.com/users/show/66387078,Iker,08/04/16,sin informacion,sin informacion,within an hour,t,https://a0.muscache.com/im/pictures/user/56ade75c-71ce-4e40-a92f-13a22806b918.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/56ade75c-71ce-4e40-a92f-13a22806b918.jpg?aki_policy=profile_x_medium,Colonia Cuauhtémoc,"['email', 'phone']",t,t,sin informacion,Cuauhtémoc,Private room,Private room,1 shared bath,"[""Ethernet connection"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Dining table"", ""Dedicated workspace"", ""Essentials"", ""Extra pillows and blankets"", ""Iron"", ""Microwave"", ""Hot water"", ""Lock on bedroom door"", ""Stove"", ""Pocket wifi"", ""Hair dryer"", ""Cooking basics"", ""Heating"", ""Portable fans"", ""Refrigerator"", ""Hangers"", ""Clothing storage"", ""Kitchen"", ""Freezer"", ""Self check-in"", ""Bed linens"", ""Wifi"", ""Paid parking off premises"", ""Outdoor shower"", ""Dishes and silverware"", ""Paid washer"", ""Dryer"", ""Body soap"", ""Smart lock"", ""Shampoo""]",$234.00,t,29/03/23,31/05/22,27/02/23,t,6.26044e+17,20230300000000.0,66387078,99.0,100.0,5.3,32.0,19.43176,-99.16445,1.0,1.0,1.0,1.0,20.0,1.0,2.0,20.0,25.0,1.3,21.3,28,58,88,88,5.0,5.0,1.0,4.4,4.9,4.8,4.9,4.9,5.0,4.8,4.4,0.0,0.8,0.0,0.5
17154,https://www.airbnb.com/rooms/638322168675289225,30/03/23,city scrape,Guest Rooms Proyecto Público Prim,"Inside a 20th-century historical building in the heart of the alluring Colonia Juarez, Proyecto Público PRIM is a multidisciplinary cultural space that offers six Guest Rooms. A destination for anyone looking for a tailor-made experience, surrounded by the contemporary Mexican scene and our cultural-multidisciplinary spirit.<br /><br /><b>The space</b><br />The room decor taps into neo-colonial architecture; it features two floors: A living room, a private bathroom on the ground floor, and a king bed on the top floor. The room has a small balcony with a view of General Prim St.<br /><br /><b>Guest access</b><br />The project comprises three restored 20th-century properties on General Prim Street 30, 32 & 34 in Colonia Juarez, CDMX. <br />Our Guest Rooms have private access on the second floor of  General Prim Street #34.<br /><br /><b>Other things to note</b><br />Proyecto Público PRIM is a beautiful space with a vibrant community and program.<br />Please remember we are a community, c","Proyecto Público PRIM es un espacio cultural multidisciplinario conformado por tres inmuebles restaurados del siglo XX ubicados en la Colonia Juárez, la colonia más acomodada de la CDMX de 1900. Juárez es la combinación perfecta de tradición histórica y ocio contemporáneo, hay algo para ver, hacer o probar cada dos cuadras: arquitectura neocolonial y de mediados de siglo, cafés elegantes, restaurantes frescos y tiendas de moda. Ubicado entre calles principales como Paseo de la Reforma, Insurgentes y Avenida Chapultepec, el vecindario tiene fácil acceso desde y hacia el resto de la ciudad. Un hermoso paseo por Reforma termina en el Parque de Chapultepec, uno de los parques urbanos más grandes del hemisferio occidental, y sus numerosos sitios y museos.",https://a0.muscache.com/pictures/miso/Hosting-638322168675289225/original/54c201d0-ec5f-484a-8672-019aed87426c.jpeg,https://www.airbnb.com/users/show/283357024,Proyecto Público Prim,06/08/19,"Mexico City, Mexico","Inside a 20th-century historical building in the heart of the alluring Colonia Juárez, Proyecto Público PRIM is a beautiful space with a vibrant community and program that offers six Guest Rooms for tailor-made stays designed for people who are interested in staying in a historical building and being surrounded by the contemporary Mexican scene.",a few days or more,f,https://a0.muscache.com/im/pictures/user/51f926f1-f847-4b18-91ff-9a1a69bbd896.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/51f926f1-f847-4b18-91ff-9a1a69bbd896.jpg?aki_policy=profile_x_medium,sin informacion,"['email', 'phone']",t,f,"Mexico City, Ciudad de México, Mexico",Cuauhtémoc,Private room,Private room,1 private bath,"[""Laguna Cyprien shampoo"", ""Luggage dropoff allowed"", ""Shared patio or balcony"", ""Coffee"", ""Coffee maker: Nespresso"", ""Essentials"", ""Iron"", ""Safe"", ""Lock on bedroom door"", ""Outdoor furniture"", ""Hair dryer"", ""Laguna Cyprien body soap"", ""Cleaning available during stay"", ""Portable fans"", ""Laguna Cyprien conditioner"", ""Fire extinguisher"", ""First aid kit"", ""Self check-in"", ""Private entrance"", ""Wifi"", ""Smart lock""]","$3,000.00",t,30/03/23,sin informacion,sin informacion,f,6.38322e+17,20230300000000.0,283357024,98.6,97.3,2.0,3.0,19.42988014,-99.15309143,2.0,1.0,1.0,2.0,15.0,1.0,2.0,3.0,15.0,1.8,5.9,30,60,90,365,0.0,0.0,0.0,4.717753538879194,4.777610344157107,4.746341807223059,4.827132996305658,4.815533249076414,4.832626513052355,4.708673861260999,2.0,0.0,2.0,0.0,1.14
17251,https://www.airbnb.com/rooms/645659504939063308,30/03/23,city scrape,COMODA HABITACIÓN PRIVADA EN CASONA ROMA NORTE 02,"This place is extraordinary for living a unique experience in Mexico City. A small palace from 1911 welcomes you with its architectural beauty. Just restored a few years ago... this house ofers you lots of magical spots to hang out or work. The vintage funiture and artpieces tell stories that you will hardly find in any other lodging... don't miss it!<br /><br /><b>The space</b><br />The house has a very large living room, very confortable for reading or chilling. During the night you can watch movies in our huge screen as if you were in a cinema. There's tall steps to go to the kitchen and dining room and a metalic spiral staircase to go to the bedrooms. <br /><br />At your arrival you will find a table with the info of Wi-Fi.<br /><br /><b>Guest access</b><br />The common areas in the house such as living room, dining room and kitchen are shared with your hosts, but don't worry, we will always try to give you your space. The bedroom is totally private and no one will enter without yo","The house is located in one of the hipest and trendiest colonias fd the city: Roma Norte. You will find tons of restaurants, bars, galleries and parks to hang out ans have fun or just chill. Check out our guide of recomendations!<br />The area is very safe, you can walk during day and night with no problem. The police is always around.<br /><br />The people in the colonia is working people and very good neighbors. Always kind and respectful.",https://a0.muscache.com/pictures/miso/Hosting-645659504939063308/original/37ee681c-9580-49b0-b7f9-0f521a4486cd.jpeg,https://www.airbnb.com/users/show/463433619,Rodrigo,09/06/22,sin informacion,sin informacion,within an hour,f,https://a0.muscache.com/im/pictures/user/a2ac59a6-bba2-4a2f-9f7e-a3327c70a073.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a2ac59a6-bba2-4a2f-9f7e-a3327c70a073.jpg?aki_policy=profile_x_medium,sin informacion,"['email', 'phone']",t,t,"Mexico City, Ciudad de México, Mexico",Cuauhtémoc,Private room,Private room,1 private bath,"[""Ethernet connection"", ""Smoke alarm"", ""Hot water kettle"", ""Conditioner"", ""Long term stays allowed"", ""Wine glasses"", ""Cleaning products"", ""Dining table"", ""Coffee"", ""Host greets you"", ""Essentials"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Oven"", ""Coffee maker: espresso machine, french press"", ""Microwave"", ""Hot water"", ""Shampoo"", ""Lock on bedroom door"", ""TV"", ""Cooking basics"", ""Drying rack for clothing"", ""Refrigerator"", ""Hangers"", ""Room-darkening shades"", ""Fire extinguisher"", ""Kitchen"", ""Blender"", ""Smoking allowed"", ""First aid kit"", ""Freezer"", ""Fast wifi \u2013 52 Mbps"", ""Books and reading material"", ""Bed linens"", ""Gas stove"", ""Free washer \u2013 In unit"", ""Dishes and silverware"", ""Bathtub"", ""Body soap"", ""Clothing storage: wardrobe""]","$1,800.00",t,30/03/23,18/07/22,18/07/22,f,6.4566e+17,20230300000000.0,463433619,100.0,82.0,3.0,4.0,19.41896,-99.15701,2.0,1.0,1.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,0,0,0,272,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,2.0,0.0,0.12
18954,https://www.airbnb.com/rooms/701263071082897782,30/03/23,city scrape,Encantador loft,"Excelente lugar confortable que cuenta con : cama Queen, buro con lámpara , escritorio con silla ,cocineta, cafetera, parrilla eléctrica, vajilla para 2 personas ,vasos, sillón, baño privado, toallas parrilla elecrica <br />desayunador<br /><br /><b>The space</b><br />Se localiza cerca de  museos ,avenidas principales, plazas comerciales , parques ,metros, hospitales , edificios históricos<br />Estamos en avenida principal División del norte ,a unos pasos de la estación del camión,  a 5 minutos caminando al metro .<br />Cerca del WTC , tenemos restaurantes , taquerias  , cafeterías a 3 min caminando , en la esquina está un 7 eleven ,  oxxo<br /><br /><b>Guest access</b><br />acceso entrada principal ,que cuenta con una sala pequeña de espera ,excelente iluminaciony ambiente agradable<br /><br /><b>Other things to note</b><br />◆  Nuestro check in  es de. 3:00 pm a 5:00 pm <br />◆ Nuestra hora de salida es a las 11:00 a.m.<br />◆ Porfavor  organice su itinerario correctamente para asegu","Excelente ubicación,  con facilidad  de todo tipo de transporte, metro pecero,taxi uber ,camión,metro bus.<br />Diferentes centros comerciales,hospitales,farmacias,tiendas de autoservicio.<br />Amplia gama de restaurantes .<br />excelente zona con acceso para comida rápida uber o Didi<br />la zona cuenta con un amplio parque para realizar caminata o ejercicio<br />La Alcaldía Benito Juarez ,es  segura con un índice alto  en seguridad",https://a0.muscache.com/pictures/782fa955-b472-40ca-a6fa-1166245a673d.jpg,https://www.airbnb.com/users/show/248524358,Patricia,12/03/19,"Mexico City, Mexico",Soy agradable    servicial  atenta y respetuosa,within an hour,f,https://a0.muscache.com/im/pictures/user/a352f73b-7721-48a8-a7c4-9a12475e0c57.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a352f73b-7721-48a8-a7c4-9a12475e0c57.jpg?aki_policy=profile_x_medium,Acozac,"['email', 'phone']",t,t,"Mexico City, Ciudad de México, Mexico",Benito Juárez,Private room,Private room,1 private bath,"[""Free street parking"", ""Hot water kettle"", ""Long term stays allowed"", ""Cleaning products"", ""Laundromat nearby"", ""Children\u2019s dinnerware"", ""Essentials"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Mini fridge"", ""Iron"", ""Microwave"", ""Hot water"", ""Paid street parking off premises"", ""Lock on bedroom door"", ""Pocket wifi"", ""TV"", ""Hair dryer"", ""Cooking basics"", ""Shower gel"", ""Shared backyard"", ""Dove conditioner"", ""Portable fans"", ""Refrigerator"", ""Room-darkening shades"", ""Fire extinguisher"", ""First aid kit"", ""Freezer"", ""Books and reading material"", ""Bed linens"", ""Coffee maker"", ""Private entrance"", ""Children\u2019s books and toys"", ""Wifi"", ""Dishes and silverware"", ""Body soap"", ""Shampoo""]",$900.00,t,30/03/23,15/12/22,15/12/22,f,7.01263e+17,20230300000000.0,248524358,100.0,100.0,6.0,6.0,19.38437481,-99.16057594,1.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,30,60,90,365,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,0.0,0.28
19583,https://www.airbnb.com/rooms/728638899081884548,29/03/23,city scrape,Foro teatral equipado Coyoacán,"Este alojamiento único tiene mucho espacio para que disfrutes con los tuyos.<br /><br />ideal para shows, fiesta, reunión, locación, grabación, rodaje, sesión de fotos, vídeo, conferencia, taller , etc<br /><br />Domingos NO se alquila<br /><br />Foro caja negra <br />6 x 20 m<br /><br />Butacas móviles 30 personas<br /><br />3 espejos de pared<br /><br />colchones para yoga<br /><br />3 mesas<br /><br />20 sillas <br /><br />6 colchonetas individuales<br /><br />camerino de paso<br /><br />cocineta<br /><br />medio baño<br /><br />regadera compartida<br /><br />residencial Country Club Coyoacán<br /><br />poca presión de agua<br /><br />azador en azotea<br /><br /><b>The space</b><br />Foro caja negra<br /><br />consola de audio, dos bocinas<br /><br />consola de luces, dicroicas y LEDS<br /><br />a una cuadra del metro gral. Anaya<br /><br />cerca está Canal 22 y Estudios Churubusco<br /><br />Parque japonés  la pagoda<br /><br />Metro gral Anaya<br /><br /><b>Guest access</b><br />f",colonia Country Club Coyoacán<br />la zona más cultural del df,https://a0.muscache.com/pictures/0551566c-fc45-4ddd-ad06-d05dd62cb218.jpg,https://www.airbnb.com/users/show/49926105,Alma Rosa,26/11/15,"Mexico City, Mexico",actriz y coreógrafaLicenciatura Centro Nacional de las ArtesEscuela Nacional de Arte Teatral / Escuela Nacional de Danza Clásica y ContemporáneaInstituto Nacional de Bellas Artes,within an hour,f,https://a0.muscache.com/im/pictures/user/40ae0174-734c-4d75-af69-91915d0b7d6d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/40ae0174-734c-4d75-af69-91915d0b7d6d.jpg?aki_policy=profile_x_medium,sin informacion,"['email', 'phone']",t,t,"Mexico City, Ciudad de México, Mexico",Coyoacán,Private room,Private room,Private half-bath,"[""Free street parking"", ""BBQ grill"", ""Luggage dropoff allowed"", ""Conditioner"", ""Baby monitor"", ""Long term stays allowed"", ""Cleaning products"", ""Coffee maker: pour-over coffee"", ""Portable air conditioning"", ""Laundromat nearby"", ""Host greets you"", ""Essentials"", ""Dedicated workspace"", ""Oven"", ""Iron"", ""Hot water"", ""Lock on bedroom door"", ""Stove"", ""Hair dryer"", ""Cooking basics"", ""Babysitter recommendations"", ""Heating"", ""Rice maker"", ""TV with DVD player, standard cable"", ""Barbecue utensils"", ""Washer"", ""Piano"", ""Drying rack for clothing"", ""Portable fans"", ""Refrigerator"", ""Hangers"", ""Clothing storage"", ""Fire extinguisher"", ""Kitchen"", ""Blender"", ""Smoking allowed"", ""First aid kit"", ""Gym"", ""Freezer"", ""Books and reading material"", ""Pack \u2019n play/Travel crib"", ""Private entrance"", ""Wifi"", ""Pets allowed"", ""Dishes and silverware"", ""Exercise equipment"", ""Body soap"", ""Shampoo""]","$1,486.00",t,29/03/23,sin informacion,sin informacion,f,7.28639e+17,20230300000000.0,49926105,100.0,100.0,3.0,3.0,19.35469,-99.14286,3.0,1.0,1.0,1.0,6.0,1.0,1.0,6.0,6.0,1.0,6.0,26,52,77,325,0.0,0.0,0.0,4.717753538879194,4.777610344157107,4.746341807223059,4.827132996305658,4.815533249076414,4.832626513052355,4.708673861260999,3.0,0.0,3.0,0.0,1.14
19757,https://www.airbnb.com/rooms/733272273789823087,30/03/23,city scrape,Sensational Rooftop apartment,"You’ll treasure your time at this memorable apartment. With views balconies and a pergola with terraces. In a charming neighborhood with plenty of exciting places to explore.<br /><br /><b>The space</b><br />The space is on the third floor of a beautiful old hacienda style house with a beautiful view, a balcony wraps around the rooms as in the original building below. There is rustic studio room and a terrace on the roof.<br /><br /><b>Guest access</b><br />The whole space apart from the second bedroom","Chopo museum is great. The Dahlia market, Santa Maria Kiosk , I will supply a list of amazing restaurants and recommendations",https://a0.muscache.com/pictures/b3cb586b-0801-4a71-bc5e-518b8541d959.jpg,https://www.airbnb.com/users/show/972988,Maria,15/08/11,"London, United Kingdom",sin informacion,within an hour,f,https://a0.muscache.com/im/users/972988/profile_pic/1320142525/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/972988/profile_pic/1320142525/original.jpg?aki_policy=profile_x_medium,Santa María la Ribera,"['email', 'phone']",t,t,"Mexico City, Ciudad de México, Mexico",Cuauhtémoc,Private room,Private room,1.5 shared baths,"[""Wifi"", ""Patio or balcony"", ""Washer"", ""City skyline view"", ""Refrigerator"", ""Dishes and silverware"", ""Kitchen"", ""Outdoor dining area"", ""Backyard"", ""Security cameras on property"", ""Coffee maker"", ""Dedicated workspace""]",$600.00,t,30/03/23,02/11/22,21/03/23,t,7.33272e+17,20230300000000.0,972988,100.0,100.0,3.0,8.0,19.44418,-99.16079,2.0,1.0,1.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,25,55,85,360,9.0,9.0,1.0,4.56,4.67,4.8,4.67,4.9,4.67,4.56,3.0,2.0,1.0,0.0,1.81
19920,https://www.airbnb.com/rooms/741533874511700261,29/03/23,city scrape,Blue Stadium View Room,sin informacion,"Excellent location just one block from Av.Insurgentes and Ciudad de los Deportes metrobus station, in front of the Azulgrana stadium and Plaza de Toros Mexico and 5 blocks from the CDMX WTC and 5 blocks from Parque Hundido.",https://a0.muscache.com/pictures/32853a20-7f73-4ce4-bfbb-ca1642f39192.jpg,https://www.airbnb.com/users/show/450807747,Elena,22/03/22,sin informacion,sin informacion,within an hour,t,https://a0.muscache.com/im/pictures/user/63d5c38f-d15e-4448-9913-3977fce4ce73.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/63d5c38f-d15e-4448-9913-3977fce4ce73.jpg?aki_policy=profile_x_medium,sin informacion,['phone'],t,t,"Mexico City, Ciudad de México, Mexico",Benito Juárez,Private room,Private room,1 shared bath,"[""Ethernet connection"", ""Smoke alarm"", ""Free street parking"", ""Luggage dropoff allowed"", ""Conditioner"", ""Marina view"", ""Long term stays allowed"", ""Cleaning products"", ""Board games"", ""Laundromat nearby"", ""Host greets you"", ""Children\u2019s books and toys for ages 0-2 years old, 2-5 years old, 5-10 years old, and 10+ years old"", ""Essentials"", ""Children\u2019s dinnerware"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Iron"", ""Microwave"", ""Private backyard \u2013 Fully fenced"", ""Hot water"", ""Shampoo"", ""Paid street parking off premises"", ""Lock on bedroom door"", ""Air conditioning"", ""Free parking on premises"", ""Hair dryer"", ""Cooking basics"", ""Babysitter recommendations"", ""Drying rack for clothing"", ""Lockbox"", ""Hangers"", ""Room-darkening shades"", ""Smoking allowed"", ""Sound system with Bluetooth and aux"", ""First aid kit"", ""Self check-in"", ""Books and reading material"", ""Bed linens"", ""Record player"", ""Private entrance"", ""Free washer \u2013 In unit"", ""Wifi"", ""Pets allowed"", ""Bikes"", ""Outdoor shower"", ""Dishes and silverware"", ""21\"" TV with Netflix, standard cable, DVD player"", ""Body soap"", ""Clothing storage: wardrobe""]",$402.00,t,29/03/23,23/10/22,04/02/23,f,7.41534e+17,20230300000000.0,450807747,100.0,100.0,1.0,1.0,19.38386,-99.17638,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,27,57,87,362,12.0,12.0,0.0,4.92,5.0,4.92,5.0,4.92,5.0,4.83,1.0,0.0,1.0,0.0,2.28
20376,https://www.airbnb.com/rooms/757450270219766349,30/03/23,city scrape,4- Acogedora estancia  para viajeros!,"Disfruta de esta acogedora habitación privada con cama individual arriba de un tapanco y abajo espacioso escritorio para trabajar. Closet para guardar tus pertenencias.. la recámara cuenta con puerta con llave.<br /><br /><b>The space</b><br />Es una estancia para viajeros con 4 habitaciones privadas, 3 de ellas con diseño de tapanco, arriba se encuentra la cama y abajo un espacioso escritorio para trabajar y un closet. El lugar es muy tranquilo. El wc,  la regadera y los lavabos, están separados para mayor comodidad de los huéspedes.<br /><br /><b>Guest access</b><br />Cuenta con espaciosa cocina compartida con fregadero, horno de microondas, refrigerador, parrilla eléctrica,  alacena, algunos utensilios de cocina para uso compartido.  La regadera cuenta con agua caliente a cualquier hora del día.","La colonia Santa María Nonoalco es una colonia popular que a lo largo de los años ha ido teniendo crecimiento y mejor infraestructura. La calle está rodeada de empresas, en la esquina hay un Mercado donde puedes conseguir comida preparada o si prefieres puedes conseguir todos los ingredientes que necesites para preparar tu propia comida 😊",https://a0.muscache.com/pictures/cf5c6aa7-b733-462b-8605-6d8134ae83c4.jpg,https://www.airbnb.com/users/show/438549721,Liliana,02/01/22,"Mexico City, Mexico","Hola, un gusto saludarte, soy Liliana Almazán, soy dentista mi esposo es Óscar Suárez, es ingeniero civil con maestría en estructuras.
Construimos la casa de campo en Texmolac y vivimos ahí durante 2 años con nuestras hijas Ximena y Lorena. Nos enamoramos del pueblo, de su tranquilidad de la gente tan amable y la comida; pero tuvimos que regresar a la CDMX por el trabajo de mi esposo.. ¡Conoce nuestra casa, te va a encantar!",within a few hours,f,https://a0.muscache.com/im/pictures/user/f1adf287-0b91-40d3-845c-26dbe2b1ab36.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f1adf287-0b91-40d3-845c-26dbe2b1ab36.jpg?aki_policy=profile_x_medium,sin informacion,"['email', 'phone']",t,t,"Mexico City, Ciudad de México, Mexico",Álvaro Obregón,Private room,Private room,1 shared bath,"[""Stainless steel oven"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Laundromat nearby"", ""Dedicated workspace"", ""Essentials"", ""Extra pillows and blankets"", ""Mosquito net"", ""Microwave"", ""Hot water"", ""Lock on bedroom door"", ""Backyard"", ""Cooking basics"", ""Refrigerator"", ""Hangers"", ""Room-darkening shades"", ""Kitchen"", ""Building staff"", ""Self check-in"", ""Bed linens"", ""Wifi"", ""Pets allowed"", ""Dishes and silverware"", ""Clothing storage: closet""]",$220.00,t,30/03/23,06/12/22,07/01/23,t,7.5745e+17,20230300000000.0,438549721,90.0,100.0,4.0,7.0,19.38061969,-99.19304777,1.0,1.0,1.0,1.6,1125.0,1.6,1.9,1125.0,1125.0,1.8,1125.0,11,41,71,346,3.0,3.0,0.0,4.67,5.0,5.0,5.0,5.0,5.0,4.67,4.0,1.0,3.0,0.0,0.78
20856,https://www.airbnb.com/rooms/766892274527896157,30/03/23,city scrape,Cómoda habitación Super Ubicada,"Muy cómoda habitación con ubicación privilegiada a unos pasos de la embajada de Estados Unidos en Reforma, del Ángel de la Independencia y de un sin fin de sitios turísticos de la ciudad.","En el corazon de México. Vecinos de la Embajada de Los Estados Unidos, a pasos de Reforma y del Ángel de la Independencia.",https://a0.muscache.com/pictures/prohost-api/Hosting-766892274527896157/original/e5ef873d-c8be-42f1-9c2d-dca5728500f7.jpeg,https://www.airbnb.com/users/show/488289168,Octavio Francisco,18/11/22,sin informacion,sin informacion,within an hour,f,https://a0.muscache.com/im/pictures/user/882ef021-6678-43de-b799-4b25f582d678.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/882ef021-6678-43de-b799-4b25f582d678.jpg?aki_policy=profile_x_medium,sin informacion,"['email', 'phone']",t,t,"Mexico City, Ciudad de México, Mexico",Cuauhtémoc,Private room,Private room,1 shared bath,"[""Lock on bedroom door"", ""Security cameras on property"", ""Wifi""]",$450.00,t,30/03/23,17/12/22,23/03/23,t,7.66892e+17,20230300000000.0,488289168,100.0,100.0,2.0,3.0,19.42993,-99.16546,2.0,1.0,1.0,2.0,30.0,2.0,2.0,30.0,30.0,2.0,30.0,12,42,67,67,5.0,5.0,3.0,4.8,4.9,4.8,4.6,4.6,5.0,4.4,2.0,0.0,2.0,0.0,1.44
